customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,join_Year,join_Month,join_Day,join_Weekday,Gender_Encoded,Income_Bin,High_Income_Flag,Income_Quantile_Bin,Income_KMeans_Bin,Income_Log,Income_Reciprocal,Income_Sqrt,Income_YeoJohnson,Debt_to_Income_Ratio,Avg_Monthly_Transactions
292.0,65.0,Female,West,Primary,Salaried,750055.63,273682.68,Car,584.0,0.0,4.0,49.44,2017-12-23 12:25:06.072001,0.0,2017,12,23,5,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.527903989328674,1.3332326653788795e-06,866.057521184361,0.31354286411826493,0.36488317539860343,0.3333333333333333
293.0,69.0,Female,North,Post-Graduate,Salaried,626283.87,550737.44,Car,573.0,7.0,197.0,72.86,2022-12-31 12:25:06.072004,0.0,2022,12,31,5,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.347560610469825,1.5967174809763486e-06,791.3809891575612,-0.01010174964678234,0.8793735019872058,16.416666666666668
294.0,66.0,Male,West,Secondary,Unemployed,518504.57,563954.58,Home,319.0,4.0,133.0,85.8,2016-08-14 12:25:06.072006,0.0,2016,8,14,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.158706049120537,1.9286195903353553e-06,720.072614393854,-0.29963295389961275,1.0876559487219177,11.083333333333334
295.0,19.0,Male,East,Secondary,Salaried,740265.0,278341.08,Car,538.0,8.0,80.0,38.47,2025-04-28 12:25:06.072008,0.0,2025,4,28,0,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.514764860049738,1.3508657698719108e-06,860.386541038387,0.28824380164083735,0.3760019452493364,6.666666666666667
296.0,18.0,Female,East,Graduate,Unemployed,374580.51,248112.55,Business,569.0,9.0,41.0,29.99,2025-01-14 12:25:06.072011,0.0,2025,1,14,1,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.83356470845731,2.6696459203231896e-06,612.0298277045,-0.7007571629011111,0.6623744251936653,3.4166666666666665
297.0,65.0,Other,South,Post-Graduate,Salaried,906872.71,73969.0,Car,717.0,4.0,132.0,59.3,2025-05-31 12:25:06.072013,0.0,2025,5,31,5,2,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.717758480152314,1.102689370055727e-06,952.2986453838943,0.7126252377448326,0.08156491995442228,11.0
298.0,29.0,Female,West,Graduate,Self-Employed,644156.5455263158,299361.15,Other,609.0,4.0,2.0,49.91,2022-12-06 12:25:06.072015,0.0,2022,12,6,1,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.4647335373350952,0.16666666666666666
299.0,22.0,Male,East,Post-Graduate,Unemployed,661021.35,592995.49,Business,330.0,1.0,195.0,89.13,2024-08-20 12:25:06.072017,0.0,2024,8,20,1,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.401542930667643,1.5128081524021086e-06,813.0321949344933,0.08160569031799461,0.8970897687343987,16.25
300.0,54.0,Male,South,Secondary,Unemployed,418079.78,280689.7,Education,403.0,2.0,149.0,46.99,2019-02-28 12:25:06.072020,0.0,2019,2,28,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.943429946424342,2.39188225777803e-06,646.5908907493207,-0.5774679539213712,0.671378319228928,12.416666666666666
301.0,49.0,Male,West,Primary,Salaried,744597.25,409313.89,Car,485.0,9.0,198.0,15.95,2019-06-18 12:25:06.072022,1.0,2019,6,18,1,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.520600090162821,1.3430061110135567e-06,862.9004867306543,0.29944436864666896,0.5497117938590291,16.5
302.0,26.0,Female,North,Primary,Unemployed,509251.68,90375.4,Car,427.0,8.0,43.0,88.19,2022-04-08 12:25:06.072024,0.0,2022,4,8,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.140699596716344,1.963661732717833e-06,713.6187217275062,-0.324878355338841,0.17746706304434773,3.5833333333333335
303.0,58.0,Male,East,Primary,Unemployed,729845.76,234783.76,Other,509.0,6.0,82.0,77.49,2020-06-12 12:25:06.072027,0.0,2020,6,12,4,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.500589873280529,1.3701506327163801e-06,854.3101076307128,0.2612665687258705,0.32168955807868227,6.833333333333333
304.0,52.0,Female,North,Primary,Self-Employed,751478.69,369369.8,Other,713.0,0.0,108.0,24.26,2018-04-03 12:25:06.072029,0.0,2018,4,3,1,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.529799461861854,1.3307079529987032e-06,866.8787054715325,0.31721602722852793,0.4915239845324157,9.0
305.0,36.0,Male,West,Primary,Self-Employed,644156.5455263158,315879.36,Home,580.0,2.0,197.0,82.37,2025-06-25 12:25:06.072031,0.0,2025,6,25,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.4903766983255708,16.416666666666668
306.0,65.0,Female,East,Graduate,Salaried,1876470.88,1694800.4,Home,552.0,1.0,137.0,37.25,2018-09-14 12:25:06.072034,0.0,2018,9,14,4,0,"(1401611.145, 2851109.83]",1,"(733802.48, 5750107.2]",3,14.444903912099873,5.329149936422176e-07,1369.843377908584,3.007354923357889,0.90318502571167,11.416666666666666
307.0,33.0,Female,West,Post-Graduate,Self-Employed,906379.98,209599.22,Home,318.0,0.0,156.0,40.17,2019-02-20 12:25:06.072036,0.0,2019,2,20,2,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.717215004362789,1.103288817909661e-06,952.0399046258512,0.7113880346858303,0.23124873080272582,13.0
308.0,20.0,Female,North,Secondary,Salaried,561540.19,37501.72,Other,435.0,8.0,26.0,82.51,2024-05-03 12:25:06.072038,0.0,2024,5,3,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.238440407549389,1.7808132650073276e-06,749.3598534749509,-0.18305985795849156,0.0667836793658527,2.1666666666666665
309.0,37.0,Male,East,Graduate,Salaried,644969.76,468313.53,Home,522.0,7.0,82.0,52.41,2018-08-31 12:25:06.072040,0.0,2018,8,31,4,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.37696026141699,1.550457884323314e-06,803.1000933881156,0.0393191951782839,0.726101530713626,6.833333333333333
310.0,41.0,Male,North,Post-Graduate,Salaried,697092.9,159577.61,Home,302.0,4.0,83.0,21.02,2025-07-02 12:25:06.072043,0.0,2025,7,2,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.45467540089826,1.4345269697525685e-06,834.9208944564748,0.17609196151545284,0.22891871370372582,6.916666666666667
311.0,50.0,Male,West,Primary,Unemployed,349259.97,375990.6,Education,535.0,1.0,131.0,39.52,2022-08-08 12:25:06.072046,0.0,2022,8,8,0,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.763574686790557,2.8631885206068117e-06,590.9822078540097,-0.7734790018319285,1.0765350520988706,10.916666666666666
312.0,43.97157894736842,Female,West,Post-Graduate,Salaried,644156.5455263158,367628.53,Home,764.0,0.0,73.0,67.77,2024-11-16 12:25:06.072048,1.0,2024,11,16,5,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.5707130239585235,6.083333333333333
313.0,69.0,Female,North,Post-Graduate,Salaried,619825.31,50437.02,Car,571.2631578947369,6.0,100.0,23.93,2022-04-24 12:25:06.072050,1.0,2022,4,24,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.337194572611999,1.6133551994590225e-06,787.2898513254188,-0.02723342899782894,0.08137295974570641,8.333333333333334
314.0,28.0,Female,East,Primary,Self-Employed,471293.86,457368.81,Other,798.0,1.0,49.0,57.22,2020-06-01 12:25:06.072053,0.0,2020,6,1,0,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.063239206847683,2.1218139319406114e-06,686.5084558838296,-0.4291607665528467,0.9704535722150083,4.083333333333333
315.0,66.0,Female,North,Primary,Salaried,368692.8,215014.92,Business,820.0,0.0,145.0,65.62,2022-05-15 12:25:06.072055,0.0,2022,5,15,6,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.817721768241412,2.7122777763010932e-06,607.2007905133194,-0.7176009976368198,0.5831817708401141,12.083333333333334
316.0,25.0,Female,West,Primary,Self-Employed,721177.11,308258.19,Education,438.0,1.0,63.0,37.51,2017-09-22 12:25:06.072057,0.0,2017,9,22,4,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.488641417659869,1.3866200126346042e-06,849.2214728797194,0.2387789744047056,0.4274375680060062,5.25
317.0,53.0,Male,North,Secondary,Self-Employed,825542.4,246272.62,Other,575.0,6.0,55.0,65.51,2018-10-14 12:25:06.072060,0.0,2018,10,14,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.623797115157801,1.2113233538055055e-06,908.5936385425555,0.5070320266510376,0.2983161373661728,4.583333333333333
318.0,55.0,Female,West,Primary,Salaried,635718.1,543388.73,Other,590.0,6.0,151.0,80.74,2025-01-07 12:25:06.072062,1.0,2025,1,7,1,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.362512078092141,1.5730217953180894e-06,797.3193212258185,0.01487672117457267,0.8547636601820838,12.583333333333334
319.0,57.0,Male,North,Secondary,Unemployed,313106.93,501523.53,Car,352.0,9.0,34.0,47.77,2019-03-14 12:25:06.072064,0.0,2019,3,14,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.654303234365212,3.1937868836474375e-06,559.55958574579,-0.8786744397461252,1.6017643876486543,2.8333333333333335
320.0,37.0,Male,East,Primary,Self-Employed,388533.44,28149.81,Home,409.0,5.0,105.0,40.63,2026-01-03 12:25:06.072066,0.0,2026,1,3,5,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.87013709350943,2.5737744123789902e-06,623.3245061763575,-0.6609932123522102,0.07245144716501108,8.75
321.0,52.0,Female,East,Secondary,Unemployed,644156.5455263158,638824.07,Car,303.0,4.0,105.0,30.09,2020-04-05 12:25:06.072069,1.0,2020,4,5,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.9917217707972541,8.75
322.0,65.0,Male,North,Post-Graduate,Unemployed,912923.95,198253.99,Home,346.0,2.0,69.0,58.34,2023-02-24 12:25:06.072071,0.0,2023,2,24,4,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.724408954664968,1.0953802938565762e-06,955.4705385306237,0.7278113849834043,0.21716375170133284,5.75
323.0,42.0,Male,North,Graduate,Salaried,550649.87,615365.5,Home,393.0,2.0,15.0,80.39,2024-07-07 12:25:06.072073,0.0,2024,7,7,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.218856257542809,1.8160327250549882e-06,742.0578616253587,-0.21243157811138605,1.1175259153334587,1.25
324.0,52.0,Female,East,Post-Graduate,Salaried,506286.22,261568.56,Other,512.0,8.0,175.0,35.97,2022-07-01 12:25:06.072075,0.0,2022,7,1,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.134859415688005,1.9751634260094498e-06,711.5379259041642,-0.33298340967986095,0.5166416735576963,14.583333333333334
325.0,42.0,Male,West,Post-Graduate,Salaried,265303.04,248862.49,Home,735.0,3.0,3.0,41.7,2024-02-27 12:25:06.072078,0.0,2024,2,27,1,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.48863176805361,3.7692603550251255e-06,515.0757614176772,-1.0205715660376646,0.9380310530930969,0.25
326.0,46.0,Female,East,Primary,Self-Employed,468663.04,262900.84,Education,807.0,8.0,156.0,42.53,2023-12-20 12:25:06.072080,0.0,2023,12,20,2,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.057641458117011,2.1337246185988584e-06,684.5896873310319,-0.436433016542906,0.5609591914907565,13.0
327.0,35.0,Male,West,Secondary,Salaried,353412.73,239881.55,Education,504.0,3.0,3.0,54.86,2022-07-31 12:25:06.072082,0.0,2022,7,31,6,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.775394689273204,2.8295448510163993e-06,594.4852647458977,-0.761500568860409,0.6787575252311936,0.25
328.0,63.0,Male,North,Graduate,Salaried,399364.03,678659.48,Education,680.0,1.0,102.0,28.27,2016-07-28 12:25:06.072084,0.0,2016,7,28,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.89763113979607,2.5039748723116793e-06,631.952553598765,-0.6302716123892126,1.6993505399071618,8.5
329.0,35.0,Male,North,Primary,Self-Employed,623990.14,288545.52,Other,372.0,3.0,4.0,75.78,2024-04-28 12:25:06.072087,0.0,2024,4,28,6,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.343891448532814,1.602586857242877e-06,789.9304652942561,-0.016183019140445915,0.4624199991365248,0.3333333333333333
330.0,19.0,Male,West,Primary,Self-Employed,519767.16,254655.54,Car,815.0,5.0,88.0,33.65,2023-11-22 12:25:06.072090,0.0,2023,11,22,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.161138144984816,1.923934701964045e-06,720.9487915240583,-0.29619326233418997,0.48994157306898733,7.333333333333333
331.0,52.0,Female,North,Primary,Salaried,939898.89,311551.61,Business,375.0,5.0,159.0,66.43,2022-09-08 12:25:06.072092,0.0,2022,9,8,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.753528648574658,1.0639430971738915e-06,969.4838265798971,0.7953299855192072,0.3314735375418945,13.25
332.0,33.0,Male,West,Post-Graduate,Salaried,815600.67,154899.72,Home,376.0,4.0,45.0,51.06,2022-07-06 12:25:06.072094,0.0,2022,7,6,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.61168136525268,1.2260887106815266e-06,903.1061233321365,0.48170228602944637,0.1899210308397613,3.75
333.0,58.0,Female,South,Secondary,Salaried,478223.21,539568.08,Business,709.0,0.0,187.0,56.87,2017-01-16 12:25:06.072096,0.0,2017,1,16,0,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.077834960077412,2.0910693751786424e-06,691.5368464514382,-0.41003460727463104,1.1282766472166834,15.583333333333334
334.0,53.0,Male,East,Secondary,Salaried,416636.43,79337.87,Car,405.0,2.0,45.0,24.37,2024-05-19 12:25:06.072098,0.0,2024,5,19,6,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.939971650148484,2.400168415017345e-06,645.4738027216906,-0.5815276507651705,0.19042470674011872,3.75
335.0,50.0,Female,South,Graduate,Unemployed,876528.39,207898.71,Car,850.0,4.0,75.0,68.8,2024-05-19 12:25:06.072101,0.0,2024,5,19,6,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.683725513870833,1.140863057655146e-06,936.2309490718623,0.6362473586231073,0.2371842285678847,6.25
336.0,21.0,Female,West,Secondary,Unemployed,932008.5,440499.05,Other,571.2631578947369,5.0,165.0,25.09,2023-08-11 12:25:06.072103,0.0,2023,8,11,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.745098286748826,1.0729504366640039e-06,965.4058731953105,0.7756099373138834,0.4726341551606021,13.75
337.0,50.0,Female,East,Secondary,Salaried,161150.35,306352.82,Education,574.0,0.0,193.0,19.08,2016-11-15 12:25:06.072105,0.0,2016,11,15,1,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,11.990099264496735,6.205346712888226e-06,401.4353621693037,-1.3443146433812712,1.901037261166358,16.083333333333332
338.0,31.0,Male,West,Primary,Unemployed,618571.52,382382.28,Education,571.2631578947369,8.0,9.0,53.73,2019-12-25 12:25:06.072107,0.0,2019,12,25,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.335169715355983,1.6166253230906539e-06,786.493178609961,-0.030562194324167687,0.618169876298217,0.75
339.0,38.0,Male,East,Primary,Self-Employed,549624.34,529974.62,Car,376.0,2.0,145.0,66.74,2023-02-19 12:25:06.072109,0.0,2023,2,19,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.216992125086513,1.8194212079086458e-06,741.3665355274677,-0.21520183688951347,0.9642488176560741,12.083333333333334
340.0,65.0,Male,East,Post-Graduate,Unemployed,729824.03,450570.23,Other,376.0,9.0,118.0,14.0,2021-11-25 12:25:06.072112,0.0,2021,11,25,3,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.500560099464042,1.3701914279371864e-06,854.29738967177,0.2612102473408634,0.6173683127424565,9.833333333333334
341.0,37.0,Female,East,Primary,Unemployed,988533.62,320621.45,Other,741.0,2.0,65.0,15.55,2016-04-13 12:25:06.072114,0.0,2016,4,13,2,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.803978943741287,1.0115983596001928e-06,994.2502803620424,0.9163545035316929,0.32434046097491354,5.416666666666667
342.0,25.0,Male,East,Primary,Salaried,503188.6,613401.4,Home,839.0,1.0,131.0,74.21,2020-06-11 12:25:06.072116,0.0,2020,6,11,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.128722316428238,1.987322472483533e-06,709.3578786480066,-0.34145709778460803,1.2190288094762085,10.916666666666666
343.0,24.0,Male,West,Primary,Unemployed,187860.3,205749.58,Education,544.0,7.0,26.0,74.72,2020-12-19 12:25:06.072119,0.0,2020,12,19,5,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.143459203571407,5.323076120520832e-06,433.42854082305195,-1.2589518990016029,1.0952265060792514,2.1666666666666665
344.0,20.0,Female,East,Primary,Unemployed,715801.54,284953.55,Car,681.0,2.0,181.0,29.62,2016-05-23 12:25:06.072121,0.0,2016,5,23,0,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.481159625784995,1.3970333215079119e-06,846.0505540450878,0.22481420614577577,0.3980901605771901,15.083333333333334
345.0,34.0,Male,East,Post-Graduate,Unemployed,877992.81,295433.95,Business,441.0,5.0,159.0,59.22,2021-02-17 12:25:06.072123,0.0,2021,2,17,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.685394822478507,1.1389601938082e-06,937.012705356763,0.6399421475112342,0.33648789219583697,13.25
346.0,50.0,Female,South,Primary,Unemployed,539248.04,284636.74,Education,667.0,1.0,26.0,45.45,2023-04-28 12:25:06.072125,0.0,2023,4,28,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.197932783999471,1.8544307468771756e-06,734.3351006182396,-0.2432740994416119,0.5278401011897975,2.1666666666666665
347.0,65.0,Male,North,Graduate,Self-Employed,458992.5,139618.4,Home,383.0,6.0,23.0,60.62,2020-05-03 12:25:06.072128,1.0,2020,5,3,6,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.036791327722367,2.178680090240929e-06,677.4898523225274,-0.4632164717098848,0.3041844910319885,1.9166666666666667
348.0,29.0,Male,North,Graduate,Salaried,512548.12,62452.53,Other,442.0,3.0,30.0,79.03,2019-05-29 12:25:06.072130,0.0,2019,5,29,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.147151829304406,1.9510325176248475e-06,715.9246608407899,-0.3158767805093957,0.12184715456570204,2.5
349.0,68.0,Female,South,Graduate,Salaried,770041.07,362580.24,Car,651.0,8.0,10.0,16.39,2017-01-20 12:25:06.072132,0.0,2017,1,20,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.554200428700991,1.2986303462614711e-06,877.519840231547,0.36503633615661507,0.4708583140896628,0.8333333333333334
350.0,39.0,Male,South,Graduate,Self-Employed,509107.81,204978.93,Education,844.0,9.0,72.0,72.24,2025-08-24 12:25:06.072134,0.0,2025,8,24,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.140417044788821,1.964216647517846e-06,713.5179114780511,-0.3252714143140641,0.4026238175368003,6.0
351.0,39.0,Female,West,Primary,Unemployed,665752.06,586171.32,Business,451.0,8.0,64.0,49.44,2017-07-23 12:25:06.072136,0.0,2017,7,23,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.408674099985555,1.5020584359011432e-06,815.9363087888662,0.09403952805735566,0.8804648985990369,5.333333333333333
352.0,63.0,Male,West,Graduate,Self-Employed,644156.5455263158,289118.65,Home,457.0,6.0,150.0,55.13,2021-02-25 12:25:06.072139,0.0,2021,2,25,3,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.4488328994061097,12.5
353.0,47.0,Male,West,Primary,Unemployed,584924.08,262276.61,Home,745.0,7.0,143.0,62.31,2017-07-16 12:25:06.072141,0.0,2017,7,16,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.27923904963647,1.7096206577430397e-06,764.8032949719816,-0.12027123111231497,0.44839427708293356,11.916666666666666
354.0,55.0,Female,South,Post-Graduate,Salaried,740258.47,464150.97,Education,602.0,2.0,123.0,83.81,2017-05-17 12:25:06.072144,0.0,2017,5,17,2,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.514756038857355,1.3508776861713097e-06,860.3827462240279,0.2882269118022504,0.6270120354043365,10.25
355.0,55.0,Female,South,Graduate,Salaried,504284.02,360328.9,Business,749.0,4.0,105.0,14.54,2021-03-05 12:25:06.072147,0.0,2021,3,5,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.13089690308268,1.9830055630048263e-06,710.1295797247147,-0.3384596540279256,0.7145356301395392,8.75
356.0,62.0,Female,East,Secondary,Salaried,513882.69,273672.39,Home,523.0,1.0,184.0,12.36,2018-09-11 12:25:06.072149,0.0,2018,9,11,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.149752234784511,1.94596563280691e-06,716.8561152700031,-0.3122348867917592,0.5325581019278933,15.333333333333334
357.0,68.0,Male,West,Graduate,Salaried,759520.57,203890.24,Car,342.0,9.0,74.0,24.26,2019-06-23 12:25:06.072151,0.0,2019,6,23,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.540444000878017,1.3166183022293891e-06,871.5047733661589,0.3379544480984505,0.26844597507082657,6.166666666666667
358.0,25.0,Female,West,Graduate,Unemployed,402614.94,848655.27,Home,563.0,6.0,148.0,88.92,2018-03-15 12:25:06.072153,0.0,2018,3,15,3,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.90573838405185,2.483756604370905e-06,634.5194559664818,-0.6210741277141633,2.107858367103814,12.333333333333334
