Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_months,Default_Status
CUST101929,45,1916288,168642,338,36,No
CUST101930,49,1167241,1426173,505,60,Yes
CUST101931,59,304127,859121,783,12,No
CUST101932,51,296426,245428,636,24,Yes
CUST101933,63,1149520,451468,795,24,No
CUST101934,43,1440952,867276,548,36,No
CUST101935,64,1260538,145687,373,48,No
CUST101936,58,233302,340667,672,60,No
CUST101937,40,1596102,564513,437,60,No
CUST101938,43,204011,1240130,756,60,No
CUST101939,36,219782,162105,743,48,No
CUST101940,62,1447339,1492285,652,48,No
CUST101941,28,1893518,89767,710,48,No
CUST101942,41,632941,603838,837,36,No
CUST101943,21,1782060,1243481,752,24,Yes
CUST101944,28,1292035,1232618,718,12,No
CUST101945,49,811533,145494,749,48,Yes
CUST101946,52,722829,1090016,414,24,No
CUST101947,58,803151,950287,350,48,No
CUST101948,25,1109638,1181257,668,12,No
CUST101949,42,1611730,754537,814,48,No
CUST101950,54,1281345,966978,509,24,Yes
CUST101951,21,569673,1350987,734,36,No
CUST101952,46,1273276,766861,526,12,Yes
CUST101953,63,1984292,603188,567,24,Yes
CUST101954,30,1193931,64126,415,60,No
CUST101955,50,431237,391447,659,60,Yes
CUST101956,38,1108063,266651,628,60,Yes
CUST101957,37,506024,379205,339,36,No
CUST101958,46,314003,66978,481,48,No
CUST101959,28,1387968,1407368,789,48,Yes
CUST101960,60,249589,1361775,508,48,No
CUST101961,32,450606,125582,572,36,No
CUST101962,47,931636,1331035,418,60,No
CUST101963,28,760185,655502,681,48,No
CUST101964,45,389637,488092,835,36,No
CUST101965,24,886290,797520,557,36,No
CUST101966,53,1961169,448471,782,24,No
CUST101967,21,1462469,518163,808,48,Yes
CUST101968,39,1980832,889812,391,60,No
CUST101969,51,1319510,820008,460,12,No
CUST101970,36,780118,627621,448,36,No
CUST101971,34,467673,354603,416,24,Yes
CUST101972,25,556742,952950,757,12,No
CUST101973,61,957582,348307,344,36,No
CUST101974,46,282987,1263619,533,24,No
CUST101975,48,1822042,1094654,674,48,No
CUST101976,22,1386585,1445450,846,24,No
CUST101977,26,1632672,331620,496,36,Yes
CUST101978,29,764174,1429300,324,48,No
CUST101979,53,1822563,1350407,694,60,No
CUST101980,61,1849260,942008,335,24,Yes
CUST101981,45,1863542,398737,773,12,No
CUST101982,33,749567,774410,522,48,No
CUST101983,29,631322,1305174,829,48,No
CUST101984,33,310776,1499299,487,60,No
CUST101985,51,1874308,717478,701,24,Yes
CUST101986,61,568444,231601,556,12,Yes
CUST101987,31,1362369,118682,435,60,No
CUST101988,24,1626998,1321585,743,24,No
CUST101989,54,410809,497392,717,12,No
CUST101990,58,1420192,1345129,591,12,No
CUST101991,24,1613967,1452433,428,36,No
CUST101992,58,1490838,1464780,640,12,Yes
CUST101993,39,733285,709774,556,24,Yes
CUST101994,26,1354678,1181606,399,60,No
CUST101995,54,1072143,1218936,338,60,Yes
CUST101996,38,1626765,709297,562,36,Yes
CUST101997,33,765148,1054366,449,24,No
CUST101998,61,1513945,744025,629,12,No
CUST101999,43,1882978,517726,419,36,No
CUST102000,39,1176974,985004,518,48,No
CUST102001,31,837506,1212936,422,24,No
CUST102002,21,722070,1362470,543,36,No
CUST102003,44,307041,639306,817,60,No
CUST102004,27,574368,1092960,320,36,No
CUST102005,45,525800,1495819,489,48,Yes
CUST102006,41,1693672,186817,524,24,Yes
CUST102007,35,916438,242803,765,36,No
CUST102008,21,681862,864883,398,12,No
CUST102009,32,1324866,405887,662,24,No
CUST102010,27,1305209,907906,382,36,No
CUST102011,35,1369694,1110726,355,36,No
CUST102012,41,898961,849838,321,24,No
CUST102013,39,1251690,1249429,484,60,No
CUST102014,49,1012934,1287065,821,12,No
CUST102015,45,249768,952479,563,24,No
CUST102016,53,1558848,249756,524,12,No
CUST102017,52,1661820,67669,337,12,No
CUST102018,55,1173069,963817,422,24,No
CUST102019,64,283123,384154,455,36,Yes
CUST102020,58,1881119,257836,600,60,No
CUST102021,46,366405,182915,366,12,No
CUST102022,31,203174,246681,693,12,No
CUST102023,55,317769,625100,704,36,No
CUST102024,28,497542,852491,748,24,No
CUST102025,34,629145,1446989,430,60,No
CUST102026,30,1383969,827150,368,12,No
CUST102027,22,1634269,1270416,644,12,No
CUST102028,29,1999907,75395,619,24,No
CUST102029,23,966868,1380922,476,36,No
CUST102030,41,1435069,980777,828,48,No
CUST102031,46,796923,1328283,459,36,No
CUST102032,28,1128864,821469,832,12,No
CUST102033,22,1914249,274839,434,12,No
CUST102034,26,967166,1318458,410,60,Yes
CUST102035,48,417070,1341378,582,36,No
CUST102036,49,599017,824456,819,48,No
CUST102037,46,1131775,907081,493,60,No
CUST102038,45,1657867,943155,346,48,No
CUST102039,32,1744247,577169,641,60,No
CUST102040,25,569359,882345,541,36,Yes
CUST102041,54,1398632,921217,821,12,No
CUST102042,57,1074527,508253,669,48,No
CUST102043,35,1047374,216415,430,36,Yes
CUST102044,64,343933,521466,569,48,No
CUST102045,56,1347546,1238304,360,36,No
CUST102046,35,1330779,1366461,463,60,No
CUST102047,63,1440895,197733,824,36,No
CUST102048,43,1448749,865122,571,60,No
CUST102049,26,701946,344977,432,12,Yes
CUST102050,64,876337,676854,543,60,No
CUST102051,63,1692409,1169816,733,24,Yes
CUST102052,41,1466302,681186,337,12,No
CUST102053,43,1074609,1438431,618,36,Yes
CUST102054,63,1845766,1024645,809,36,No
CUST102055,36,292172,259304,675,24,No
CUST102056,35,870990,405734,773,36,No
CUST102057,45,744344,1179098,358,12,No
CUST102058,56,1387030,423798,798,12,No
CUST102059,31,1304315,719800,517,60,No
CUST102060,35,248639,169107,428,48,No
CUST102061,24,653054,451176,682,36,Yes
CUST102062,41,639257,1121038,687,24,Yes
CUST102063,33,987424,1093423,384,12,No
CUST102064,42,796682,470474,809,12,No
CUST102065,39,529801,142889,736,12,Yes
CUST102066,54,1013592,138952,592,48,Yes
CUST102067,34,382447,767884,348,48,Yes
CUST102068,24,548586,465331,366,36,No
CUST102069,47,874932,954498,428,24,No
CUST102070,49,580069,751793,328,48,No
CUST102071,48,204136,271576,642,60,Yes
CUST102072,55,261868,1055771,844,48,Yes
CUST102073,28,544407,793681,418,12,No
CUST102074,36,1018599,548149,432,24,No
CUST102075,62,310957,915796,626,36,No
CUST102076,56,739767,906509,484,48,Yes
CUST102077,50,319392,352788,805,12,No
CUST102078,38,1935312,374787,833,60,No
CUST102079,22,860183,1374031,540,60,No
CUST102080,33,980516,1090725,815,36,No
CUST102081,24,1450104,304084,464,36,Yes
CUST102082,46,1006017,179466,517,48,No
CUST102083,45,1483423,1129107,304,36,No
CUST102084,50,1061501,64588,380,12,No
CUST102085,31,1550615,193452,546,12,No
CUST102086,27,465864,1260505,792,12,No
CUST102087,51,481411,710457,685,48,No
CUST102088,64,1395344,1444994,606,48,No
CUST102089,30,885328,369753,842,36,No
CUST102090,59,515508,1157056,306,48,Yes
CUST102091,33,616561,843476,814,12,Yes
CUST102092,51,251567,1038537,372,24,No
CUST102093,27,291229,824597,309,12,Yes
CUST102094,62,1179111,105486,421,24,No
CUST102095,62,1661177,1153738,812,36,Yes
CUST102096,56,1725450,784647,740,60,No
CUST102097,40,1447892,79882,337,48,Yes
CUST102098,24,1969361,628366,644,48,No
CUST102099,27,1064950,895166,637,12,No
CUST102100,21,807132,1337256,483,12,No
CUST102101,64,1412567,224898,366,24,No
CUST102102,62,1863561,1448705,316,48,No
CUST102103,33,1830060,356172,682,36,No
CUST102104,42,839888,562871,667,12,No
CUST102105,41,824913,673226,615,48,No
CUST102106,42,1721193,692607,796,60,No
CUST102107,48,1117999,606831,644,24,Yes
CUST102108,29,1031187,698567,772,12,No
CUST102109,46,1281900,79362,414,12,Yes
CUST102110,29,1065361,470531,399,36,No
CUST102111,35,594768,208818,737,12,No
CUST102112,30,251272,453273,644,48,No
CUST102113,44,629069,1341297,648,48,No
CUST102114,62,449264,879347,438,48,No
CUST102115,28,888284,988565,623,60,No
CUST102116,44,1927825,739517,601,60,No
CUST102117,36,436538,423519,593,12,No
CUST102118,46,778963,1240970,828,60,No
CUST102119,47,715447,521058,591,60,No
CUST102120,57,1322167,870449,373,36,No
CUST102121,24,1711982,893224,783,60,No
CUST102122,44,353706,995246,315,24,No
CUST102123,39,1543083,1326784,825,24,No
CUST102124,56,1443400,1087904,635,24,No
CUST102125,59,539148,1489918,815,12,No
CUST102126,30,1173902,146950,426,48,No
CUST102127,45,953818,224942,817,36,No
CUST102128,38,1027150,1163405,428,12,Yes
CUST102129,39,1362203,819890,810,48,No
CUST102130,56,1986852,941712,722,36,Yes
CUST102131,30,489014,546195,684,36,Yes
CUST102132,53,1285970,1401441,531,36,Yes
CUST102133,25,1038489,742505,494,24,Yes
CUST102134,55,1328371,322743,364,24,Yes
CUST102135,64,542553,384738,576,24,No
CUST102136,54,242137,525958,523,36,Yes
CUST102137,53,1641945,782790,577,36,No
CUST102138,41,338925,302856,665,24,No
CUST102139,37,736667,334293,815,36,No
CUST102140,42,1133296,771927,514,24,No
CUST102141,57,321169,1239856,738,24,No
CUST102142,35,1418015,247170,727,24,No
CUST102143,55,1397748,1469754,695,48,Yes
CUST102144,48,1898946,1279140,508,36,No
CUST102145,27,575233,1119527,800,12,No
CUST102146,52,1180960,229992,762,24,No
CUST102147,31,1783913,621054,526,12,No
CUST102148,30,1642578,1257999,674,48,No
CUST102149,29,663120,527432,799,36,Yes
CUST102150,34,1934635,661410,392,24,Yes
CUST102151,33,1034123,845740,759,24,No
CUST102152,45,1416688,895684,620,24,No
CUST102153,22,973815,518361,309,12,Yes
CUST102154,55,424062,1062535,602,48,No
CUST102155,27,257986,1181787,621,36,Yes
CUST102156,41,631978,497095,755,48,No
CUST102157,38,1927536,1225110,577,24,No
CUST102158,23,1605494,583008,837,48,No
CUST102159,62,1994713,438348,692,12,Yes
CUST102160,59,1989639,654281,394,60,No
CUST102161,61,1353891,1035979,406,60,No
CUST102162,31,519348,359257,689,36,Yes
CUST102163,59,1530805,885358,825,36,Yes
CUST102164,44,902214,254580,370,48,No
CUST102165,39,1716589,624673,675,36,No
CUST102166,24,1988205,1129229,667,12,Yes
CUST102167,46,895139,1190441,350,24,No
CUST102168,58,1960143,700101,442,24,No
CUST102169,62,425687,1244447,718,48,Yes
CUST102170,52,1544700,298535,847,24,No
CUST102171,59,1042549,187116,799,48,Yes
CUST102172,56,345213,200943,466,36,Yes
CUST102173,60,864704,270375,559,36,Yes
CUST102174,57,215896,555935,491,12,No
CUST102175,53,289353,817522,501,24,No
CUST102176,56,229813,1055344,484,12,No
CUST102177,23,1988367,395252,457,60,No
CUST102178,29,1314255,1333596,398,12,No
CUST102179,28,866041,99892,540,48,Yes
CUST102180,53,1976839,231593,790,48,No
CUST102181,26,1646374,927933,501,12,No
CUST102182,61,409755,789280,808,36,No
CUST102183,59,473541,395535,395,60,No
CUST102184,24,1547731,330064,789,12,No
CUST102185,33,1852047,1354792,517,36,No
CUST102186,22,555398,1070961,826,12,Yes
CUST102187,25,1686056,1257935,572,24,No
CUST102188,64,1815181,833059,518,48,No
CUST102189,47,1427562,175702,631,24,Yes
CUST102190,52,415705,123527,752,24,No
CUST102191,41,1241741,1245087,451,60,No
CUST102192,28,1949190,965108,646,36,No
CUST102193,58,1550816,799980,713,48,Yes
CUST102194,28,515929,878667,826,24,No
CUST102195,23,252344,733019,730,48,No
CUST102196,64,970348,337120,678,36,Yes
CUST102197,23,675859,1333887,727,12,Yes
CUST102198,42,1106814,919075,383,24,No
CUST102199,26,923906,773225,491,36,Yes
CUST102200,22,658819,1468351,340,48,Yes
CUST102201,43,1408060,773666,608,36,No
CUST102202,64,1359065,644670,677,12,No
CUST102203,22,644874,853083,435,36,No
CUST102204,58,1741633,230116,405,48,No
CUST102205,37,1691341,64633,818,24,No
CUST102206,55,211549,129164,841,24,No
CUST102207,54,1713008,837001,425,60,No
CUST102208,43,225739,503116,656,48,No
CUST102209,50,1007641,903941,699,60,No
CUST102210,28,831339,173425,378,60,No
CUST102211,42,1263692,824508,688,12,No
CUST102212,64,744333,1488242,834,48,Yes
CUST102213,56,1143831,345182,373,24,No
CUST102214,25,235709,1278736,304,48,No
CUST102215,33,1177643,1302825,762,12,No
CUST102216,49,1930841,255538,381,48,No
CUST102217,51,1181652,515432,836,48,Yes
CUST102218,36,1976539,772153,704,60,Yes
CUST102219,62,429167,1398858,813,48,Yes
CUST102220,50,505063,1030814,577,60,No
CUST102221,36,1069953,251466,523,60,Yes
CUST102222,32,686121,1074389,367,36,No
CUST102223,37,1200904,522243,619,12,No
CUST102224,36,419222,1285799,318,60,No
CUST102225,32,913806,947172,642,48,Yes
CUST102226,28,907788,361416,642,60,No
CUST102227,40,1165398,187980,396,60,No
CUST102228,23,1198653,454060,351,60,No
CUST102229,36,992879,887887,474,24,No
CUST102230,50,1778363,1070669,637,24,Yes
CUST102231,43,1811905,779887,652,24,Yes
CUST102232,48,1542035,1437828,690,24,No
CUST102233,60,332371,486282,414,36,No
CUST102234,25,582650,276301,647,60,Yes
CUST102235,40,1222509,1007508,300,36,No
CUST102236,60,860354,874765,362,48,No
CUST102237,64,950774,957651,525,12,No
CUST102238,21,1460811,1443749,722,36,Yes
CUST102239,50,982119,1400417,318,24,No
CUST102240,41,1124993,961952,330,24,Yes
CUST102241,40,553791,461249,323,48,No
CUST102242,26,1543075,1040391,510,60,No
CUST102243,42,1584525,105063,460,12,Yes
CUST102244,38,1579087,593628,554,36,No
CUST102245,28,1620626,637069,413,60,Yes
CUST102246,59,1628129,1109214,803,60,No
CUST102247,52,1063787,267986,519,36,No
CUST102248,53,316220,1405044,656,36,No
CUST102249,36,421421,1449076,468,36,No
CUST102250,32,549317,271668,823,36,No
CUST102251,58,988428,344786,541,24,No
CUST102252,54,1030819,565518,674,60,No
CUST102253,34,1232469,599666,438,60,Yes
CUST102254,56,1251665,1434406,396,24,No
CUST102255,53,1085259,355019,446,60,No
CUST102256,43,1531379,1216747,481,36,No
CUST102257,22,1555898,1460781,356,12,Yes
CUST102258,61,1761845,638665,341,60,Yes
CUST102259,41,820253,834627,842,12,No
CUST102260,22,805556,628979,301,12,No
CUST102261,47,547186,1088240,587,24,No
CUST102262,29,1617191,361207,437,48,Yes
CUST102263,21,1450374,666070,811,60,Yes
CUST102264,31,1580831,128343,521,24,No
CUST102265,23,437103,395215,630,24,No
CUST102266,43,889925,972996,703,12,Yes
CUST102267,46,289242,695687,807,60,Yes
CUST102268,24,1623924,605645,426,24,No
CUST102269,38,1247146,491913,564,36,No
CUST102270,26,1402532,644571,314,24,No
CUST102271,55,784326,109567,525,36,No
CUST102272,42,1830650,359150,404,48,No
CUST102273,63,1096068,287778,792,36,Yes
CUST102274,35,960330,1240334,618,36,No
CUST102275,42,1035726,1379611,518,12,No
CUST102276,57,933375,676020,576,24,No
CUST102277,62,365250,766079,640,48,No
CUST102278,32,722820,1062968,751,24,No
CUST102279,62,462678,1040534,668,36,No
CUST102280,58,1022564,1004227,773,36,No
CUST102281,38,498254,866309,489,24,No
CUST102282,55,1962690,299465,718,48,No
CUST102283,50,1050012,274589,794,48,No
CUST102284,44,1664261,588314,338,12,No
CUST102285,62,1574736,1381142,461,36,Yes
CUST102286,50,246233,345625,420,36,Yes
CUST102287,34,1446356,683672,698,12,No
CUST102288,26,651448,1351347,561,24,No
CUST102289,23,948810,108031,428,36,Yes
CUST102290,36,1203941,404398,839,24,No
CUST102291,27,306311,642520,655,48,No
CUST102292,34,1807273,392368,731,60,No
CUST102293,29,1650530,466673,364,12,Yes
CUST102294,35,696246,513788,517,36,No
CUST102295,41,229709,810791,726,12,Yes
CUST102296,55,1882185,1069526,373,48,No
CUST102297,22,1248939,137695,759,48,No
CUST102298,47,694829,1228642,724,48,No
CUST102299,22,596456,1237558,491,48,No
CUST102300,55,1713993,1363413,488,60,Yes
CUST102301,38,245689,603098,311,24,No
CUST102302,34,1512656,594380,538,24,No
CUST102303,40,1098704,1302876,752,60,No
CUST102304,38,1863938,340699,682,24,No
CUST102305,30,375037,646222,347,48,Yes
CUST102306,45,408606,913689,616,24,Yes
CUST102307,22,1249458,545707,508,12,Yes
CUST102308,45,1662016,205223,846,24,No
CUST102309,53,979110,1454668,418,12,Yes
CUST102310,56,1374441,613339,614,36,Yes
CUST102311,51,1229516,541513,335,12,No
CUST102312,34,1896609,130738,762,12,Yes
CUST102313,21,1672617,385740,702,48,Yes
CUST102314,36,1712532,180613,406,48,No
CUST102315,23,228885,123601,338,48,No
CUST102316,55,1943992,1128449,479,12,No
CUST102317,61,596419,1170044,311,60,No
CUST102318,26,915601,862902,638,48,Yes
CUST102319,45,595460,1106904,847,48,No
CUST102320,33,560466,187405,425,12,No
CUST102321,54,1232833,825807,362,36,No
CUST102322,28,1579339,171173,381,36,No
CUST102323,41,221584,96638,598,24,No
CUST102324,54,1953953,847700,333,36,Yes
CUST102325,24,1019973,1300251,348,48,No
CUST102326,45,753351,1212496,356,60,No
CUST102327,35,1318844,460261,408,24,No
CUST102328,24,980594,57887,816,60,No
CUST102329,32,1899082,803266,323,60,Yes
CUST102330,52,1628926,1072658,520,48,No
CUST102331,52,1706744,1123494,614,12,No
CUST102332,48,1996990,871929,593,12,No
CUST102333,33,1419211,405706,309,12,Yes
CUST102334,51,370824,766369,780,36,No
CUST102335,34,950593,1372649,566,12,No
CUST102336,40,1644359,570337,387,48,Yes
CUST102337,38,1657913,1067977,754,36,Yes
CUST102338,49,800699,784459,832,12,No
CUST102339,26,1358452,1477286,447,60,No
CUST102340,52,1446729,340690,730,48,No
CUST102341,49,884500,1088646,541,48,No
CUST102342,63,864687,259496,365,24,No
CUST102343,22,1188167,742698,677,48,No
CUST102344,43,223331,656782,687,60,No
CUST102345,39,223004,358710,508,48,No
CUST102346,51,1487017,397608,714,24,Yes
CUST102347,25,1105675,1226855,315,48,No
CUST102348,39,1652284,131991,596,48,No
CUST102349,54,648013,404824,519,24,No
CUST102350,30,389167,1388733,666,48,No
CUST102351,45,1131253,1150708,528,36,Yes
CUST102352,22,1861908,305069,739,48,No
CUST102353,31,482260,535714,831,12,No
CUST102354,51,742955,733444,749,12,No
CUST102355,35,1585777,726503,335,36,No
CUST102356,29,1847069,1190203,721,48,No
CUST102357,43,1275878,172772,488,60,No
CUST102358,39,1653075,1327991,477,48,No
CUST102359,29,1410583,1026230,614,12,No
CUST102360,55,796822,715582,319,24,No
CUST102361,41,1998278,1027469,681,36,No
CUST102362,29,1411272,1357589,442,24,Yes
CUST102363,48,1262016,1114692,361,60,No
CUST102364,27,573145,756412,541,48,Yes
CUST102365,36,1557221,754177,537,60,Yes
CUST102366,36,594485,283982,430,24,No
CUST102367,53,994300,255383,422,48,No
CUST102368,24,885611,341799,739,60,No
CUST102369,24,540053,238874,641,12,No
CUST102370,59,1857387,981697,718,12,No
CUST102371,60,894089,261284,754,36,No
CUST102372,37,740022,486441,497,12,No
CUST102373,57,1946365,1289658,581,12,No
CUST102374,59,1420985,263807,300,24,Yes
CUST102375,49,1682117,1295099,631,12,Yes
CUST102376,56,545744,523818,511,12,No
CUST102377,58,707173,1379615,386,24,No
CUST102378,59,864471,988713,360,12,Yes
CUST102379,57,1876850,1334468,394,12,No
CUST102380,55,1886647,292718,446,36,No
CUST102381,27,1460231,767167,545,12,No
CUST102382,47,1715412,597374,596,12,No
CUST102383,48,1920389,1184213,422,36,No
CUST102384,42,1989780,525243,755,24,No
CUST102385,34,632184,419478,698,12,No
CUST102386,27,1409725,637371,530,60,No
CUST102387,57,439654,1193604,833,24,No
CUST102388,42,627991,712643,701,24,No
CUST102389,25,1437792,312399,429,12,Yes
CUST102390,22,1425745,257627,591,36,Yes
CUST102391,47,1010935,871482,575,24,No
CUST102392,41,858139,320888,675,36,No
CUST102393,58,1073272,467972,354,60,No
CUST102394,35,1380403,1160172,325,36,No
CUST102395,41,501407,1480360,740,48,Yes
CUST102396,30,517231,891464,496,36,Yes
CUST102397,43,775770,879119,542,24,No
CUST102398,59,322989,227175,489,36,Yes
CUST102399,25,1659192,1251624,575,36,No
CUST102400,21,1026547,443807,708,48,No
CUST102401,33,476393,1104853,639,48,No
CUST102402,41,1164329,898292,452,12,No
CUST102403,46,834649,183332,697,24,No
CUST102404,41,499850,1339091,743,12,No
CUST102405,38,1609761,336885,726,48,No
CUST102406,57,241139,431864,786,36,No
CUST102407,52,839207,1397931,503,48,No
CUST102408,56,971965,814752,411,60,Yes
CUST102409,37,503446,832733,624,36,No
CUST102410,55,1474332,484758,557,12,No
CUST102411,31,1598558,1367589,827,36,Yes
CUST102412,41,1185663,399760,649,60,No
CUST102413,46,864006,144515,734,48,Yes
CUST102414,24,1917479,1249070,725,24,No
CUST102415,54,1998432,1286664,579,24,No
CUST102416,38,1245716,269601,670,24,Yes
CUST102417,60,1926721,783282,548,48,No
CUST102418,55,1064785,346177,480,24,No
CUST102419,61,1599712,1359281,377,60,No
CUST102420,49,1037860,62938,635,48,No
CUST102421,49,1796641,1229418,349,24,No
CUST102422,58,257939,1044199,384,12,No
CUST102423,62,1694818,1362994,303,48,No
CUST102424,41,223548,475031,616,48,No
CUST102425,62,656437,1248609,410,36,No
CUST102426,33,1898413,1118620,633,24,No
